time,Engagement,Excitement,Stress,Relaxation,Interest,Focus
0.0,0.556424,0.343362,0.37288899999999997,0.37414000000000003,0.526667,0.47166199999999997
1.0,0.5638866,0.34092426666666664,0.37023813333333333,0.3693934,0.5246232666666666,0.4782308666666666
2.0,0.5724152857142857,0.33813828571428567,0.3672085714285714,0.3639687142857143,0.5222875714285714,0.48573814285714284
3.0,0.5817968400000001,0.3350737066666667,0.36387605333333334,0.35800156,0.5197183066666666,0.49399614666666664
4.0,0.5918111677419354,0.3318024258064516,0.3603187612903226,0.35163192903225804,0.5169757483870967,0.5028111419354838
5.0,0.6030050677419354,0.3281458258064516,0.35634246129032254,0.3445120290322581,0.5139101483870967,0.5126644419354839
6.0,0.6141989677419355,0.3244892258064516,0.35236616129032255,0.337392129032258,0.5108445483870967,0.5225177419354838
7.0,0.6253928677419355,0.3208326258064516,0.34838986129032257,0.33027222903225806,0.5077789483870968,0.5323710419354839
8.0,0.6365867677419356,0.31717602580645166,0.3444135612903226,0.32315232903225805,0.5047133483870967,0.542224341935484
9.0,0.6477806677419355,0.31351942580645165,0.3404372612903226,0.31603242903225803,0.5016477483870968,0.5520776419354838
10.0,0.6589745677419355,0.30986282580645164,0.33646096129032255,0.308912529032258,0.49858214838709675,0.5619309419354839
11.0,0.6530744806451614,0.30761407096774196,0.3356888935483871,0.30885812580645156,0.4982065612903226,0.556368706451613
12.0,0.6386274000000001,0.3060692387096774,0.3365189419354839,0.31233647096774186,0.4991759806451613,0.5430987032258064
13.0,0.6199068225806452,0.3048763677419355,0.3381500483870968,0.3175811903225806,0.5008179032258064,0.5259748161290323
14.0,0.5990494967741936,0.3038594774193549,0.3401816838709677,0.3237090967741935,0.5027960774193548,0.5069239870967741
15.0,0.5771237967741936,0.3029305774193548,0.34241358387096776,0.3302785967741935,0.5049423774193548,0.4869096870967742
16.0,0.5551980967741936,0.3020016774193548,0.3446454838709677,0.33684809677419353,0.5070886774193548,0.46689538709677414
17.0,0.5332723967741935,0.3010727774193548,0.3468773838709677,0.3434175967741936,0.5092349774193548,0.44688108709677415
18.0,0.5113466967741935,0.3001438774193549,0.34910928387096773,0.3499870967741935,0.5113812774193549,0.42686678709677417
19.0,0.4894209967741936,0.2992149774193549,0.3513411838709677,0.35655659677419355,0.5135275774193548,0.40685248709677413
20.0,0.46749529677419355,0.29828607741935487,0.3535730838709677,0.36312609677419355,0.5156738774193548,0.3868381870967742
21.0,0.4659921,0.29413586129032254,0.3521247774193548,0.3597077258064516,0.514984770967742,0.3677902870967742
22.0,0.4747001548387097,0.2883749870967742,0.34883636774193544,0.35129541935483866,0.5128779612903226,0.3492255870967742
23.0,0.488513835483871,0.28180878387096775,0.3446279064516129,0.3403861451612903,0.5100623,0.33090248709677417
24.0,0.5048803290322581,0.27483991612903225,0.33995941935483864,0.32822838709677415,0.5068922129032258,0.31270018709677416
25.0,0.5225232290322581,0.26766971612903223,0.3350609193548387,0.3154463870967742,0.5035449129032258,0.29455828709677423
26.0,0.5401661290322581,0.2604995161290322,0.3301624193548387,0.3026643870967741,0.5001976129032258,0.2764163870967742
27.0,0.5578090290322582,0.25332931612903226,0.32526391935483867,0.28988238709677416,0.4968503129032258,0.2582744870967742
28.0,0.5754519290322581,0.24615911612903224,0.3203654193548387,0.27710038709677415,0.4935030129032258,0.2401325870967742
29.0,0.5930948290322581,0.23898891612903225,0.3154669193548387,0.26431838709677413,0.4901557129032258,0.2219906870967742
30.0,0.6107377290322581,0.23181871612903227,0.3105684193548387,0.25153638709677417,0.4868084129032258,0.20384878709677418
31.0,0.6190598548387096,0.22798301935483872,0.3082584612903225,0.24707474838709673,0.4854530612903226,0.20316009999999998
32.0,0.6227215935483871,0.2258145741935484,0.3072427741935484,0.2467732903225806,0.48509368387096774,0.21119801935483867
33.0,0.6240531387096775,0.2244797548387097,0.3068742225806452,0.24855192258064512,0.48523229354838704,0.22359924193548383
34.0,0.6242195870967743,0.22356174838709678,0.30682923870967743,0.25137059999999994,0.48561989677419354,0.23818211612903223
35.0,0.6238034870967742,0.22285214838709677,0.3069460387096774,0.25470929999999997,0.4861319967741935,0.25385581612903224
36.0,0.6233873870967742,0.2221425483870968,0.30706283870967743,0.258048,0.4866440967741935,0.2695295161290322
37.0,0.6229712870967741,0.22143294838709676,0.30717963870967746,0.26138669999999997,0.48715619677419353,0.2852032161290322
38.0,0.6225551870967743,0.22072334838709678,0.30729643870967743,0.2647254,0.48766829677419354,0.3008769161290322
39.0,0.6221390870967742,0.22001374838709678,0.3074132387096774,0.2680641,0.4881803967741935,0.3165506161290322
40.0,0.6217229870967742,0.21930414838709678,0.30753003870967743,0.27140280000000006,0.4886924967741935,0.3322243161290322
41.0,0.6180033516129032,0.21917901290322583,0.3080575741935484,0.27389783548387103,0.4891755903225806,0.3432837709677419
42.0,0.6126319483870968,0.21934610967741935,0.30879047741935484,0.27597103870967743,0.4896441806451613,0.3520361032258064
43.0,0.6064346612903225,0.2196593225806452,0.30962606451612906,0.27783332580645165,0.4901055193548387,0.35963487419354834
44.0,0.5998244322580645,0.22004559354838713,0.31051299354838713,0.2795901548387097,0.49056323225806453,0.366656864516129
45.0,0.5930077322580645,0.2204683935483871,0.3114255935483871,0.2812942548387097,0.49101913225806454,0.373390464516129
46.0,0.5861910322580646,0.2208911935483871,0.3123381935483871,0.28299835483870966,0.49147503225806455,0.380124064516129
47.0,0.5793743322580646,0.2213139935483871,0.31325079354838703,0.28470245483870965,0.4919309322580645,0.386857664516129
48.0,0.5725576322580646,0.2217367935483871,0.31416339354838707,0.2864065548387097,0.49238683225806457,0.393591264516129
49.0,0.5657409322580645,0.2221595935483871,0.31507599354838706,0.2881106548387097,0.4928427322580645,0.40032486451612903
50.0,0.5589242322580645,0.22258239354838708,0.31598859354838704,0.28981475483870967,0.49329863225806453,0.40705846451612904
51.0,0.5607690032258064,0.22308023870967741,0.3171756709677419,0.2920956806451613,0.4935279,0.40612047741935486
52.0,0.5669445096774193,0.22361560645161288,0.3184999870967742,0.2946650193548387,0.49364385161290325,0.40134669677419355
53.0,0.5752853838709677,0.22416973548387095,0.3198929225806451,0.29737856451612904,0.4937031451612903,0.3946550193548387
54.0,0.5847089419354838,0.22473324516129034,0.32132016774193545,0.3001642129032258,0.4937341096774194,0.3870043935483871
55.0,0.5946738419354838,0.22530144516129033,0.3227645677419354,0.30298591290322585,0.4937509096774193,0.3788742935483871
56.0,0.6046387419354838,0.22586964516129032,0.3242089677419354,0.3058076129032258,0.49376770967741934,0.37074419354838706
57.0,0.6146036419354839,0.22643784516129034,0.32565336774193543,0.3086293129032258,0.49378450967741927,0.36261409354838714
58.0,0.6245685419354838,0.2270060451612903,0.32709776774193544,0.3114510129032258,0.4938013096774193,0.3544839935483871
59.0,0.6345334419354838,0.22757424516129032,0.32854216774193545,0.3142727129032258,0.49381810967741935,0.3463538935483871
60.0,0.6444983419354837,0.22814244516129034,0.32998656774193547,0.3170944129032258,0.4938349096774194,0.33822379354838705
61.0,0.6488396548387096,0.22820974193548388,0.3303434838709677,0.31672184193548386,0.49346832903225807,0.3381421580645161
62.0,0.6503691741935483,0.2280265870967742,0.3301566580645161,0.31475213548387093,0.4929100580645161,0.34208475483870965
63.0,0.6504927967741936,0.2277182064516129,0.3296979612903226,0.3119838612903226,0.4922559419354839,0.3480394677419355
64.0,0.6499134709677419,0.22734721290322582,0.32910332903225803,0.30881630322580644,0.49155390322580644,0.3550002387096774
65.0,0.648982670967742,0.22694491290322583,0.32844072903225807,0.30544910322580643,0.49082790322580644,0.36246403870967736
66.0,0.6480518709677419,0.2265426129032258,0.32777812903225806,0.3020819032258064,0.4901019032258065,0.3699278387096774
67.0,0.647121070967742,0.2261403129032258,0.32711552903225805,0.2987147032258064,0.4893759032258065,0.3773916387096774
68.0,0.646190270967742,0.22573801290322582,0.32645292903225803,0.2953475032258064,0.4886499032258065,0.3848554387096774
69.0,0.6452594709677419,0.2253357129032258,0.325790329032258,0.2919803032258064,0.4879239032258065,0.39231923870967744
70.0,0.644328670967742,0.22493341290322577,0.32512772903225806,0.2886131032258064,0.4871979032258065,0.39978303870967746
71.0,0.6388223354838709,0.22524940967741935,0.3241415677419354,0.2852956064516129,0.4868598774193549,0.39973303225806456
72.0,0.6310282322580645,0.22592455483870966,0.3229936258064516,0.28200296129032254,0.4867158387096775,0.3959261225806452
73.0,0.6220902451612903,0.22677927419354837,0.32176479354838705,0.27872274193548385,0.48666879354838716,0.3902407612903226
74.0,0.6125803161290322,0.2277237806451613,0.32049551612903227,0.27544873548387094,0.4866702451612903,0.3836161741935484
75.0,0.6027844161290323,0.22871318064516127,0.3192060161290322,0.272177835483871,0.48669594516129033,0.3765219741935484
76.0,0.5929885161290323,0.2297025806451613,0.3179165161290322,0.268906935483871,0.48672164516129035,0.3694277741935484
77.0,0.5831926161290322,0.23069198064516128,0.3166270161290322,0.26563603548387094,0.48674734516129037,0.3623335741935484
78.0,0.5733967161290323,0.23168138064516128,0.31533751612903227,0.26236513548387097,0.4867730451612904,0.3552393741935484
79.0,0.5636008161290322,0.23267078064516128,0.3140480161290322,0.259094235483871,0.4867987451612903,0.3481451741935484
80.0,0.5538049161290322,0.23366018064516128,0.31275851612903227,0.255823335483871,0.4868244451612903,0.34105097419354846
81.0,0.5545041387096774,0.23607683225806453,0.3145958806451613,0.2594263451612903,0.48709030000000003,0.34321184516129033
82.0,0.5604509225806451,0.23920710967741937,0.3179966774193548,0.26646630967741936,0.4874762322580645,0.35000025161290327
83.0,0.5690214870967741,0.2426942,0.32217919032258063,0.2752247516129032,0.48792220322580643,0.35910242580645163
84.0,0.5789039419354838,0.24635969677419356,0.3267525612903226,0.2848424322580645,0.4883981935483871,0.3693614838709678
85.0,0.5894423419354837,0.25011439677419356,0.33152136129032256,0.2948897322580645,0.4888891935483871,0.3801989838709678
86.0,0.5999807419354839,0.25386909677419356,0.3362901612903225,0.3049370322580645,0.4893801935483871,0.3910364838709678
87.0,0.6105191419354838,0.25762379677419356,0.34105896129032254,0.31498433225806455,0.4898711935483871,0.4018739838709678
88.0,0.6210575419354838,0.26137849677419356,0.34582776129032256,0.32503163225806453,0.4903621935483871,0.4127114838709678
89.0,0.6315959419354837,0.2651331967741935,0.3505965612903226,0.3350789322580645,0.4908531935483871,0.4235489838709678
90.0,0.6421343419354838,0.2688878967741935,0.3553653612903226,0.3451262322580645,0.4913441935483871,0.4343864838709678
91.0,0.6386752709677419,0.2678133838709677,0.35519429032258065,0.346320164516129,0.4915390903225807,0.4361748483870968
92.0,0.6282174645161289,0.264324264516129,0.35255328387096774,0.3430874129032258,0.491585935483871,0.4334386451612903
93.0,0.6142602903225806,0.2596278419354839,0.34867730967741933,0.33764131935483865,0.4915587548387097,0.42844015806451613
94.0,0.5985534322580646,0.25432776774193544,0.3441838516129032,0.33108855483870964,0.4914945612903226,0.4223105290322581
95.0,0.5819717322580644,0.24872586774193547,0.33938165161290323,0.3239824548387097,0.4914118612903226,0.41561532903225806
96.0,0.5653900322580645,0.24312396774193548,0.3345794516129032,0.3168763548387097,0.49132916129032256,0.40892012903225805
97.0,0.5488083322580646,0.23752206774193546,0.32977725161290317,0.3097702548387097,0.49124646129032257,0.40222492903225804
98.0,0.5322266322580644,0.23192016774193547,0.3249750516129032,0.3026641548387097,0.4911637612903226,0.395529729032258
99.0,0.5156449322580645,0.22631826774193547,0.3201728516129032,0.29555805483870967,0.4910810612903226,0.38883452903225807
100.0,0.4990632322580645,0.22071636774193545,0.3153706516129032,0.28845195483870967,0.4909983612903226,0.382139329032258
101.0,0.4945854290322581,0.21689635161290322,0.31427792258064513,0.2858372096774193,0.4908199193548387,0.3814834064516128
102.0,0.4961595741935484,0.2139672774193548,0.315039929032258,0.28546814193548387,0.4905936064516129,0.38384712258064513
103.0,0.5007596935483871,0.21148367419354835,0.3167293032258064,0.28622191290322585,0.4903433580645161,0.38772065806451617
104.0,0.5068728,0.2092228064516129,0.31888236129032255,0.2875371032258065,0.49008114193548385,0.3923491032258064
105.0,0.5137423999999999,0.20707330645161287,0.32126726129032257,0.28913300322580643,0.48981294193548386,0.3973550032258064
106.0,0.520612,0.2049238064516129,0.3236521612903226,0.29072890322580647,0.4895447419354839,0.4023609032258064
107.0,0.5274816,0.20277430645161287,0.32603706129032256,0.29232480322580645,0.48927654193548387,0.40736680322580643
108.0,0.5343512,0.2006248064516129,0.32842196129032253,0.29392070322580643,0.48900834193548387,0.41237270322580644
109.0,0.5412208000000001,0.19847530645161288,0.33080686129032255,0.2955166032258064,0.4887401419354839,0.41737860322580644
110.0,0.5480904,0.1963258064516129,0.3331917612903226,0.29711250322580646,0.4884719419354839,0.42238450322580645
111.0,0.5543094709677419,0.19509042258064516,0.3338135129032258,0.2958454870967742,0.48839419354838715,0.42571659677419355
112.0,0.5602032774193548,0.19431209677419353,0.33355369032258064,0.29314701290322587,0.48841167096774196,0.4282117870967742
113.0,0.5659344516129032,0.1937623,0.3328530806451613,0.2897328096774194,0.4884767612903226,0.4302885258064516
114.0,0.5715843096774194,0.19332676774193547,0.3319320774193548,0.2859607419354839,0.48856565806451613,0.43215603870967734
115.0,0.5771935096774192,0.19294836774193547,0.3309008774193548,0.2820097419354839,0.48866645806451614,0.4339189387096774
116.0,0.5828027096774193,0.1925699677419355,0.3298696774193548,0.27805874193548386,0.48876725806451615,0.4356818387096774
117.0,0.5884119096774193,0.19219156774193552,0.3288384774193548,0.2741077419354838,0.4888680580645161,0.4374447387096774
118.0,0.5940211096774193,0.19181316774193552,0.3278072774193548,0.2701567419354839,0.4889688580645161,0.4392076387096774
119.0,0.5996303096774193,0.19143476774193552,0.3267760774193548,0.26620574193548385,0.4890696580645161,0.4409705387096774
120.0,0.6052395096774192,0.19105636774193552,0.3257448774193549,0.2622547419354838,0.4891704580645161,0.4427334387096774
121.0,0.6107275741935483,0.19110232903225807,0.3251694193548387,0.26055602580645154,0.48920565806451616,0.43717339677419353
122.0,0.6161550709677419,0.19136047096774195,0.3248218322580645,0.2599834516129032,0.4892080580645161,0.4279518838709677
123.0,0.6215522838709677,0.19172470322580645,0.32458818064516126,0.25997394838709675,0.48919405806451616,0.41689963548387093
124.0,0.6269343548387096,0.1921419806451613,0.32441149677419356,0.26024598064516125,0.48917185806451613,0.4049320193548387
125.0,0.6323088548387097,0.1925857806451613,0.3242632967741935,0.26065878064516124,0.4891455580645161,0.39250671935483866
126.0,0.6376833548387097,0.1930295806451613,0.3241150967741936,0.2610715806451613,0.4891192580645161,0.3800814193548387
127.0,0.6430578548387097,0.19347338064516129,0.32396689677419355,0.2614843806451613,0.4890929580645161,0.36765611935483866
128.0,0.6484323548387096,0.19391718064516128,0.32381869677419356,0.26189718064516126,0.4890666580645161,0.3552308193548387
129.0,0.6538068548387097,0.19436098064516127,0.3236704967741936,0.2623099806451613,0.48904035806451607,0.3428055193548387
130.0,0.6591813548387098,0.1948047806451613,0.32352229677419353,0.2627227806451613,0.4890140580645161,0.3303802193548387
131.0,0.6582875193548388,0.19557136774193545,0.3231959806451613,0.26340979999999997,0.4889329967741935,0.3232001838709677
132.0,0.6542595161290323,0.19649934838709676,0.3227806064516129,0.26423392903225806,0.4888245548387096,0.31864278064516127
133.0,0.6486644290322581,0.1975080258064516,0.3223207032258064,0.2651266129032258,0.4887024225806451,0.31539669354838706
134.0,0.6422858,0.1985570516129032,0.321838535483871,0.26605357419354836,0.4885734451612903,0.31280626451612903
135.0,0.6355154000000001,0.1996262516129032,0.32134523548387095,0.26699767419354836,0.48844104516129033,0.310543664516129
136.0,0.628745,0.20069545161290323,0.3208519354838709,0.26794177419354837,0.48830864516129036,0.308281064516129
137.0,0.6219746,0.20176465161290322,0.32035863548387095,0.26888587419354837,0.4881762451612903,0.306018464516129
138.0,0.6152042,0.2028338516129032,0.31986533548387097,0.26982997419354837,0.4880438451612903,0.30375586451612907
139.0,0.6084338,0.2039030516129032,0.31937203548387094,0.2707740741935484,0.4879114451612903,0.301493264516129
140.0,0.6016634,0.20497225161290322,0.3188787354838709,0.2717181741935484,0.48777904516129034,0.299230664516129
141.0,0.5939382645161291,0.20587556774193547,0.3195642741935484,0.27447522903225796,0.4877832129032258,0.2948701548387097
142.0,0.5857357612903226,0.20669594193548385,0.32083923225806454,0.27813876129032256,0.48785566451612905,0.2894606903225806
143.0,0.5772945741935483,0.20747484516129028,0.3224089,0.2822555322580645,0.4879622580645161,0.2835267483870968
144.0,0.5687340451612903,0.20823301290322582,0.32412592258064515,0.2865989225806451,0.4880859225806452,0.2773305677419355
145.0,0.5601138451612904,0.2089808129032258,0.32591662258064513,0.2910556225806451,0.4882181225806452,0.2710032677419355
146.0,0.5514936451612904,0.2097286129032258,0.32770732258064517,0.29551232258064514,0.48835032258064515,0.26467596774193547
147.0,0.5428734451612903,0.21047641290322577,0.32949802258064514,0.2999690225806452,0.4884825225806451,0.25834866774193543
148.0,0.5342532451612902,0.2112242129032258,0.3312887225806451,0.30442572258064515,0.4886147225806451,0.2520213677419355
149.0,0.5256330451612903,0.2119720129032258,0.33307942258064516,0.30888242258064513,0.4887469225806451,0.24569406774193547
150.0,0.5170128451612903,0.21271981290322578,0.3348701225806452,0.3133391225806451,0.48887912258064514,0.23936676774193547
151.0,0.5233163096774194,0.21209517419354834,0.33676399677419355,0.31577987419354836,0.4888950903225806,0.24690960967741934
152.0,0.5370816064516128,0.21078431612903223,0.33870945806451613,0.3172126516129032,0.48885294193548384,0.2613875225806451
153.0,0.5545778193548387,0.20913034838709676,0.3406807129032258,0.3181414419354839,0.48878173548387094,0.2793329709677419
154.0,0.5739394903225806,0.2073048258064516,0.3426648645161291,0.3188182387096774,0.488696,0.2990121870967742
155.0,0.5942338903225806,0.2053935258064516,0.34465546451612905,0.31936903870967737,0.48860299999999995,0.31955828709677414
156.0,0.6145282903225806,0.2034822258064516,0.346646064516129,0.31991983870967744,0.48851,0.34010438709677415
157.0,0.6348226903225805,0.20157092580645158,0.348636664516129,0.3204706387096774,0.48841700000000005,0.36065048709677416
158.0,0.6551170903225806,0.1996596258064516,0.350627264516129,0.3210214387096774,0.488324,0.3811965870967742
159.0,0.6754114903225805,0.19774832580645163,0.3526178645161291,0.32157223870967744,0.488231,0.4017426870967742
160.0,0.6957058903225806,0.19583702580645163,0.35460846451612904,0.3221230387096774,0.488138,0.4222887870967742
161.0,0.7001991548387096,0.19571199677419354,0.3536725612903226,0.31868921935483874,0.488119735483871,0.42981584193548383
162.0,0.6967918516129032,0.19648010322580645,0.3512734064516129,0.31326309032258065,0.48813883870967745,0.4308333741935484
163.0,0.6894342645161291,0.19769477741935482,0.3481426258064516,0.30684080645161294,0.4881766258064516,0.4285961451612903
164.0,0.6801015354838709,0.19913273548387095,0.34464603225806456,0.2999204451612903,0.48822375483870967,0.424731535483871
165.0,0.6697812354838709,0.20068233548387096,0.3409665322580645,0.2927510451612903,0.48827555483870966,0.42005323548387097
166.0,0.659460935483871,0.20223193548387097,0.33728703225806456,0.2855816451612903,0.4883273548387097,0.415374935483871
167.0,0.6491406354838709,0.20378153548387096,0.33360753225806455,0.2784122451612903,0.48837915483870964,0.4106966354838709
168.0,0.6388203354838708,0.205331135483871,0.32992803225806455,0.27124284516129027,0.48843095483870963,0.40601833548387095
169.0,0.628500035483871,0.20688073548387098,0.3262485322580645,0.2640734451612903,0.4884827548387097,0.401340035483871
170.0,0.618179735483871,0.20843033548387097,0.32256903225806455,0.2569040451612903,0.48853455483870967,0.39666173548387096
171.0,0.6128890096774193,0.2093329677419355,0.32099435806451615,0.25312654193548384,0.48858939999999995,0.3959119
172.0,0.6101130709677418,0.20991211612903227,0.3204720967741935,0.2510449870967742,0.48864576774193547,0.39712629677419353
173.0,0.6085945258064516,0.21032952258064516,0.3204760419354839,0.2498114064516129,0.48870289677419354,0.3993228096774194
174.0,0.6077046774193547,0.2106660580645161,0.32074309032258064,0.2490018129032258,0.4887604064516129,0.40201038064516126
175.0,0.6071291774193548,0.21096215806451613,0.32114169032258066,0.24840421290322579,0.4888181064516129,0.4049434806451613
176.0,0.6065536774193547,0.21125825806451612,0.32154029032258064,0.24780661290322578,0.4888758064516129,0.4078765806451613
177.0,0.6059781774193548,0.2115543580645161,0.32193889032258066,0.2472090129032258,0.4889335064516129,0.4108096806451612
178.0,0.6054026774193548,0.21185045806451613,0.32233749032258063,0.2466114129032258,0.48899120645161287,0.41374278064516123
179.0,0.6048271774193548,0.21214655806451613,0.32273609032258066,0.24601381290322583,0.4890489064516129,0.41667588064516126
180.0,0.6042516774193548,0.21244265806451612,0.3231346903225807,0.24541621290322582,0.48910660645161286,0.4196089806451613
181.0,0.6100544999999999,0.21280497741935483,0.32232518709677416,0.24561732258064517,0.48903594516129034,0.41266522903225805
182.0,0.6190464838709677,0.2132004064516129,0.3209116322580645,0.2462177870967742,0.48890110322580643,0.4007830516129032
183.0,0.6296330483870968,0.21361239032258061,0.3191960516129032,0.24701792903225805,0.4887341709677419,0.3864316612903226
184.0,0.6410169032258064,0.2140326516129032,0.3173294580645162,0.24791790967741933,0.4885511935483871,0.370845664516129
185.0,0.6527994032258064,0.2144570516129032,0.3153873580645161,0.24886780967741934,0.48836019354838706,0.354642364516129
186.0,0.6645819032258065,0.21488145161290323,0.31344525806451606,0.24981770967741934,0.48816919354838706,0.33843906451612904
187.0,0.6763644032258065,0.21530585161290322,0.3115031580645161,0.25076760967741935,0.487978193548387,0.322235764516129
188.0,0.6881469032258064,0.2157302516129032,0.3095610580645161,0.25171750967741935,0.48778719354838707,0.30603246451612903
189.0,0.6999294032258063,0.2161546516129032,0.3076189580645161,0.2526674096774193,0.48759619354838707,0.289829164516129
190.0,0.7117119032258064,0.21657905161290322,0.3056768580645161,0.2536173096774193,0.4874051935483871,0.273625864516129
191.0,0.7176858354838709,0.21776133548387094,0.30645723548387094,0.2567507967741935,0.48747550967741937,0.2702695838709677
192.0,0.7207554838709677,0.21932256129032257,0.3085988516129032,0.2609760774193548,0.4876764838709677,0.27333681290322576
193.0,0.7223729903225806,0.2210732580645161,0.3114210870967742,0.26574725483870965,0.4879427870967742,0.27961579677419357
194.0,0.7232644258064516,0.2229186903225806,0.3145836322580645,0.2707913806451613,0.48824175483870963,0.28750065806451613
195.0,0.7237928258064517,0.22481149032258063,0.3179163322580645,0.27597198064516126,0.4885570548387096,0.2961884580645161
196.0,0.7243212258064515,0.22670429032258066,0.3212490322580645,0.28115258064516124,0.48887235483870967,0.30487625806451607
197.0,0.7248496258064516,0.22859709032258066,0.32458173225806447,0.2863331806451613,0.48918765483870963,0.3135640580645161
198.0,0.7253780258064516,0.23048989032258066,0.3279144322580645,0.29151378064516126,0.4895029548387096,0.3222518580645161
199.0,0.7259064258064516,0.23238269032258063,0.33124713225806446,0.2966943806451613,0.4898182548387096,0.3309396580645161
200.0,0.7264348258064517,0.23427549032258066,0.33457983225806454,0.3018749806451613,0.4901335548387096,0.3396274580645161
201.0,0.722368335483871,0.2348189741935484,0.33572435161290315,0.3024014387096774,0.49019171935483863,0.34807030322580645
202.0,0.7160044,0.2346878,0.3357747806451613,0.3006008258064516,0.4901213161290322,0.3563906709677419
203.0,0.7084917419354839,0.23421929677419356,0.335278164516129,0.29763667741935484,0.489986629032258,0.36464979999999997
204.0,0.7004047225806451,0.23358212903225806,0.33450802580645156,0.2940907612903225,0.4898197999999999,0.3728783096774193
205.0,0.6920305225806451,0.23286062903225807,0.3336011258064516,0.29025396129032255,0.48963689999999993,0.38109150967741934
206.0,0.6836563225806451,0.23213912903225803,0.3326942258064516,0.2864171612903225,0.48945399999999994,0.38930470967741937
207.0,0.6752821225806451,0.23141762903225804,0.3317873258064516,0.2825803612903226,0.48927109999999996,0.39751790967741935
208.0,0.666907922580645,0.23069612903225806,0.3308804258064516,0.2787435612903225,0.4890882,0.4057311096774193
209.0,0.6585337225806451,0.22997462903225807,0.32997352580645156,0.27490676129032254,0.48890529999999993,0.41394430967741935
210.0,0.6501595225806451,0.22925312903225806,0.3290666258064516,0.27106996129032257,0.4887223999999999,0.42215750967741933
211.0,0.6395917741935484,0.22827464838709677,0.32876132580645157,0.26948518709677416,0.48863111290322575,0.4272818322580645
212.0,0.6279272516129031,0.22716767741935484,0.3287568258064516,0.2690264258064516,0.4885856322580645,0.43086171612903224
213.0,0.6157143419354838,0.22599646129032258,0.3289027258064516,0.2691306709677419,0.48856305483870965,0.43366938064516125
214.0,0.6032272387096773,0.22479312258064515,0.3291238258064516,0.2695164193548387,0.488551929032258,0.436090935483871
215.0,0.5906030387096772,0.22357372258064515,0.32938252580645155,0.2700429193548387,0.48854652903225804,0.438319435483871
216.0,0.5779788387096774,0.22235432258064514,0.3296412258064516,0.2705694193548387,0.48854112903225805,0.440547935483871
217.0,0.5653546387096774,0.22113492258064515,0.32989992580645155,0.2710959193548387,0.48853572903225806,0.442776435483871
218.0,0.5527304387096774,0.21991552258064515,0.3301586258064516,0.27162241935483866,0.488530329032258,0.445004935483871
219.0,0.5401062387096773,0.21869612258064516,0.33041732580645156,0.2721489193548387,0.488524929032258,0.447233435483871
220.0,0.5274820387096774,0.21747672258064515,0.3306760258064516,0.27267541935483874,0.48851952903225804,0.44946193548387103
221.0,0.5270818387096774,0.21653866451612902,0.32974886774193546,0.27262179032258066,0.48835196129032254,0.43910622903225804
222.0,0.5327936387096773,0.21574127741935484,0.32822878064516126,0.27227809677419357,0.48810330967741933,0.42245841935483874
223.0,0.5415614387096774,0.21501422580645163,0.3264122290322581,0.2717893709677419,0.48781411612903225,0.4026645580645161
224.0,0.5518572387096774,0.21432234193548388,0.3244474451612903,0.271228129032258,0.48750465161290313,0.3812976709677419
225.0,0.5629170387096774,0.21364804193548387,0.32240854516129036,0.2706306290322581,0.48718505161290315,0.35914427096774193
226.0,0.5739768387096774,0.21297374193548388,0.3203696451612903,0.27003312903225807,0.4868654516129032,0.33699087096774194
227.0,0.5850366387096775,0.2122994419354839,0.31833074516129034,0.26943562903225804,0.48654585161290315,0.31483747096774195
228.0,0.5960964387096774,0.21162514193548387,0.3162918451612903,0.268838129032258,0.4862262516129031,0.29268407096774196
229.0,0.6071562387096774,0.21095084193548388,0.3142529451612903,0.2682406290322581,0.48590665161290314,0.2705306709677419
230.0,0.6182160387096773,0.21027654193548387,0.3122140451612903,0.26764312903225806,0.48558705161290316,0.2483772709677419
